CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,SNID,objid_GAL,ra_GAL,dec_GAL,u_GAL,g_GAL,r_GAL,i_GAL,z_GAL,redshift_GAL,redshift_err_GAL,separation_arcmin,u_g,g_r,r_i,i_z
5533,1,0.21898,0.00102,0.21887,2e-05,0.22028,2e-05,20.8762,0.21715,40.1292,0.218822,-9.0,0,0,0.006675,0.041967,-0.502697,0.40223,20.9563,0.0581663,7.43847e-05,3.98502e-06,0.00401537,-6.09317e-07,-1.14618e-07,328.67,0.4134,-9,-9,2.31,-26.8368,250,0.0630463,9.959,0.08,53667.5,0.5109,38,29.4554,0.83817,0.1118,0.0111,-0.0671,0.009,1.0,0.01,5533,1.23766e+18,328.6286437,0.414502887,21.97865,19.78513,18.40569,17.87191,17.45534,0.2151444,3.89e-05,2.4821954564694764,2.1935199999999995,1.379439999999999,0.5337800000000001,0.9503500000000003
5533,1,0.21898,0.00102,0.21887,2e-05,0.22028,2e-05,20.8762,0.21715,40.1292,0.218822,-9.0,0,0,0.006675,0.041967,-0.502697,0.40223,20.9563,0.0581663,7.43847e-05,3.98502e-06,0.00401537,-6.09317e-07,-1.14618e-07,328.67,0.4134,-9,-9,2.31,-26.8368,250,0.0630463,9.959,0.08,53667.5,0.5109,38,29.4554,0.83817,0.1118,0.0111,-0.0671,0.009,1.0,0.01,5533,1.23766e+18,328.6699806,0.412787312,21.4538,20.36535,19.67292,19.66435,19.35413,0.220256,2.7e-05,0.03677970272874803,1.0884500000000017,0.6924299999999981,0.008570000000002409,0.3187899999999999
15433,1,0.2195,0.00102,0.21935,3e-05,0.22068,3e-05,20.8568,0.157737,40.1098,0.160031,-9.0,0,0,-0.063961,0.035214,-0.028294,0.2707,20.6886,0.039375,9.51869e-05,3.45202e-06,0.00123959,-3.49263e-07,-8.17699e-08,14.8796,-0.2565,-9,-9,1.143,-35.2083,250,0.0225599,10.806,0.088,54037.4,0.2571,41,38.0484,0.60255,0.0971,0.0111,-0.027,0.002,1.0,0.002,15433,1.23766e+18,14.87939234,-0.256720358,22.89426,20.24641,19.1244,18.6289,18.27353,0.2207557,3.32e-05,0.018167169609666307,2.6478499999999983,1.1220099999999995,0.49549999999999983,0.8508700000000005
000220,15,0.21972,0.00143,0.21982,0.001,0.2184,0.001,20.8086,0.121352,40.0616,0.124319,-9.0,0,0,-0.129253,0.027336,-0.700887,0.14475,20.606,0.0340948,0.000102709,3.2253e-06,0.000968676,-2.02471e-07,-7.24484e-08,150.537,2.7186,-999,-999,17.5774,23.9857,250,0.0174035,11.335,0.122,55227.5,0.1137,32,35.1928,0.31942,0.0626,0.0155,0.0413,0.002,1.0,0.003,000220,1.23765e+18,150.5120909,2.754151909,21.61123,19.82739,18.38395,17.79078,17.38292,0.2167145,4.06e-05,2.6036041200945244,1.7838399999999979,1.4434400000000025,0.5931699999999971,1.00103
14331,1,0.2199,0.00102,0.21976,2e-05,0.22116,2e-05,20.9857,0.218533,40.2387,0.220195,-9.0,0,0,0.005681,0.039739,0.18256,0.30591,20.9916,0.0437417,7.2002e-05,2.90078e-06,0.00116772,-4.01902e-07,-7.2078e-08,7.8887,-0.1358,-9,-9,1.588,-35.3067,250,0.0190387,9.696,0.095,54013.6,0.3101,52,45.6492,0.72038,0.1149,0.0111,-0.0371,0.005,1.0,0.009,14331,1.23766e+18,7.889050477,-0.135587841,22.168,20.8728,20.44042,20.04203,19.82257,0.2211949,1.71e-05,0.024581325583863632,1.2951999999999977,0.432380000000002,0.39838999999999913,0.6178500000000007
19230,1,0.22017,0.00113,0.22005,0.0005,0.2215,0.0005,20.6698,0.241441,39.9228,0.242946,-9.0,0,0,0.083174,0.046733,-1.64141,0.42746,21.0395,0.0543585,6.88969e-05,3.44939e-06,0.00382931,-7.2763e-07,-1.01602e-07,332.891,0.7648,-9,-9,0.159,-28.7501,250,0.0424109,10.516,0.102,54390.4,0.4186,39,29.1927,0.87345,0.134,0.0123,-0.182,0.007,1.0,0.009,19230,1.23766e+18,332.891009,0.764738653,23.07556,21.01346,19.83763,19.31913,19.0508,0.2215011,5.71e-05,0.0037202128866403355,2.062100000000001,1.1758299999999977,0.5184999999999995,0.7868300000000019
15354,1,0.22083,0.00113,0.22069,0.0005,0.2221,0.0005,20.8268,0.265452,40.0798,0.266821,-9.0,0,0,0.091001,0.049103,-2.15343,0.50723,21.2664,0.0523245,5.59024e-05,2.69408e-06,0.00058214,-2.69729e-07,-7.91856e-08,6.7737,-0.126,-9,-9,2.101,-35.1349,250,0.0173687,10.783,0.081,54024.5,0.5067,48,47.5288,0.49205,0.1518,0.0122,-0.2119,0.01,1.0,0.009,15354,1.23766e+18,6.777664133,-0.114934504,21.74139,19.45492,18.05499,17.529,17.16713,0.221599,3.28e-05,0.7052475718079073,2.286469999999998,1.3999300000000012,0.5259900000000002,0.8878599999999999
370098,15,0.22132,0.00143,0.22141,0.001,0.22,0.001,20.7911,0.140687,40.0441,0.143254,-9.0,0,0,-0.034129,0.028014,0.53447,0.15184,20.6203,0.0332532,0.000101365,3.10454e-06,-0.000244714,-9.9678e-08,-6.73495e-08,150.006,2.4311,-999,-999,19.5946,23.9549,250,0.0149707,10.491,0.134,56000.3,0.2072,23,22.1035,0.51401,0.0731,0.0154,-0.0388,0.001,1.0,0.004,370098,1.23765e+18,150.0181455,2.430739505,21.84722,19.03626,17.67982,17.17406,16.89907,0.2200462,2.63e-05,0.7283954236944777,2.8109600000000015,1.3564399999999992,0.5057599999999987,0.7807500000000012
13025,1,0.22299,0.00102,0.22287,1e-05,0.22436,1e-05,21.0727,0.27993,40.3257,0.281229,-9.0,0,0,0.046274,0.051654,0.8684,0.84064,21.0498,0.0875481,6.82466e-05,5.50305e-06,-0.00380526,4.81721e-07,-1.93239e-07,341.567,0.4159,-9,-9,1.974,-31.0353,250,0.0673538,10.836,0.052,53989.3,2.2847,32,20.3471,0.94497,0.1758,0.0109,-0.0903,0.003,1.0,0.006,13025,1.23766e+18,341.5677548,0.416189651,20.82731,19.36705,18.52571,18.08435,17.80059,0.2243723,2.53e-05,0.048506974019912684,1.4602600000000017,0.8413399999999989,0.44135999999999953,0.7251200000000004
14846,1,0.22349,0.00102,0.22335,2e-05,0.22476,2e-05,20.8981,0.165084,40.1511,0.167278,-9.0,0,0,-0.043993,0.036492,0.65798,0.29488,20.6841,0.0414969,9.55748e-05,3.65288e-06,0.00136203,-5.16845e-07,-8.96066e-08,7.6632,0.1416,-9,-9,2.746,-35.1216,250,0.0208309,11.075,0.059,54025.0,0.2835,40,19.5767,0.99726,0.1034,0.0109,-0.0333,0.002,1.0,0.002,14846,1.23766e+18,7.662609637,0.142007361,20.22509,19.11228,18.19093,17.74645,17.4679,0.2247848,3.85e-05,0.043035910080556974,1.1128100000000032,0.9213499999999968,0.4444800000000022,0.7230300000000014
1315259,10,0.22818,0.00114,0.22806,0.0005,0.22896,0.0005,20.9706,0.181397,40.2236,0.183395,-9.0,0,0,0.028559,0.029309,-0.491116,0.17411,21.1188,0.0362028,6.40442e-05,2.13549e-06,0.000280539,-7.48215e-08,-4.94789e-08,40.8641,-1.6036,-999,-999,4.9,-28.0938,250,0.0253017,11.5,0.044,57004.3,0.2185,27,17.243,0.92496,0.0726,0.012,-0.065,0.003,1.0,0.01,1315259,1.23768e+18,40.88531748,-1.644519278,20.91463,18.99703,17.66537,17.0751,16.68678,0.2272212,2.75e-05,2.7653473085450595,1.9176000000000002,1.3316599999999994,0.5902700000000003,0.9785900000000005
1315259,10,0.22818,0.00114,0.22806,0.0005,0.22896,0.0005,20.9706,0.181397,40.2236,0.183395,-9.0,0,0,0.028559,0.029309,-0.491116,0.17411,21.1188,0.0362028,6.40442e-05,2.13549e-06,0.000280539,-7.48215e-08,-4.94789e-08,40.8641,-1.6036,-999,-999,4.9,-28.0938,250,0.0253017,11.5,0.044,57004.3,0.2185,27,17.243,0.92496,0.0726,0.012,-0.065,0.003,1.0,0.01,1315259,1.23768e+18,40.86360659,-1.602412132,19.80912,18.27746,17.11098,16.59373,16.24939,0.2289628,1.74e-05,0.07717160019764259,1.5316599999999987,1.16648,0.5172500000000007,0.8615900000000032
3452,1,0.22978,0.00103,0.22967,2e-05,0.23114,2e-05,20.8821,0.186118,40.1351,0.188066,-9.0,0,0,-0.090305,0.036898,0.90942,0.27319,20.5656,0.0481704,0.000106602,4.72957e-06,0.00124977,-5.57903e-07,-1.12373e-07,334.672,0.6392,-9,-9,1.361,-28.2734,250,0.0507552,9.23,0.082,53648.5,0.2761,44,37.61,0.74061,0.1029,0.0107,0.0445,0.004,1.0,0.005,3452,1.23766e+18,334.6712973,0.639503502,22.4561,21.76042,21.31817,21.1358,21.66267,0.2311672,3.1e-05,0.045924082735806546,0.6956799999999994,0.44225000000000136,0.1823699999999988,-0.34450000000000003
040780,15,0.23082,0.00143,0.23066,0.001,0.2306,0.001,20.8187,0.295617,40.0717,0.296847,-9.0,0,0,0.27933,0.039061,-0.910841,0.47222,21.6669,0.0448949,3.86597e-05,1.59857e-06,0.0049391,-4.1155e-07,-5.00149e-08,243.62,54.7258,-999,-999,18.7401,-37.9823,250,0.00967993,10.963,0.021,55358.8,0.3146,22,23.8575,0.35475,0.1088,0.0148,-0.2024,0.018,1.0,0.024,040780,1.23767e+18,243.6553012,54.71536046,22.77293,20.41287,19.06554,18.55788,18.2476,0.2304004,4.43e-05,1.3743586265332557,2.360059999999997,1.347330000000003,0.5076599999999978,0.8179400000000001
040780,15,0.23082,0.00143,0.23066,0.001,0.2306,0.001,20.8187,0.295617,40.0717,0.296847,-9.0,0,0,0.27933,0.039061,-0.910841,0.47222,21.6669,0.0448949,3.86597e-05,1.59857e-06,0.0049391,-4.1155e-07,-5.00149e-08,243.62,54.7258,-999,-999,18.7401,-37.9823,250,0.00967993,10.963,0.021,55358.8,0.3146,22,23.8575,0.35475,0.1088,0.0148,-0.2024,0.018,1.0,0.024,040780,1.23767e+18,243.6192577,54.72597033,21.73539,20.57525,19.48782,18.9523,18.6588,0.2309425,2.66e-05,0.02767621572978024,1.1601399999999984,1.0874300000000012,0.5355199999999982,0.8290199999999999
040780,15,0.23082,0.00143,0.23066,0.001,0.2306,0.001,20.8187,0.295617,40.0717,0.296847,-9.0,0,0,0.27933,0.039061,-0.910841,0.47222,21.6669,0.0448949,3.86597e-05,1.59857e-06,0.0049391,-4.1155e-07,-5.00149e-08,243.62,54.7258,-999,-999,18.7401,-37.9823,250,0.00967993,10.963,0.021,55358.8,0.3146,22,23.8575,0.35475,0.1088,0.0148,-0.2024,0.018,1.0,0.024,040780,1.23767e+18,243.6179641,54.7259977,22.79463,20.89972,20.34021,20.20063,20.14278,0.2312119,1.89e-05,0.07153291746149698,1.894910000000003,0.5595099999999995,0.1395799999999987,0.19743000000000066
040780,15,0.23082,0.00143,0.23066,0.001,0.2306,0.001,20.8187,0.295617,40.0717,0.296847,-9.0,0,0,0.27933,0.039061,-0.910841,0.47222,21.6669,0.0448949,3.86597e-05,1.59857e-06,0.0049391,-4.1155e-07,-5.00149e-08,243.62,54.7258,-999,-999,18.7401,-37.9823,250,0.00967993,10.963,0.021,55358.8,0.3146,22,23.8575,0.35475,0.1088,0.0148,-0.2024,0.018,1.0,0.024,040780,1.23767e+18,243.6363403,54.68212553,23.22533,20.12846,18.84559,18.28038,18.04427,0.2310222,4.46e-05,2.6809999307311263,3.096869999999999,1.282869999999999,0.5652100000000004,0.8013200000000005
19008,1,0.23086,0.00114,0.23075,0.0005,0.2322,0.0005,20.8519,0.202919,40.1049,0.204707,-9.0,0,0,0.06689,0.042203,1.08198,0.39794,20.8639,0.0635632,8.09881e-05,4.74136e-06,0.00480729,-9.21243e-07,-1.43098e-07,331.963,-1.0699,-9,-9,0.389,-25.3551,250,0.076889,10.401,0.071,54392.7,0.3577,38,41.8276,0.30816,0.1099,0.0118,-0.0876,0.004,1.0,0.007,19008,1.23766e+18,331.9473101,-1.077573676,20.45563,19.13977,18.0533,17.57757,17.29095,0.2308056,4.33e-05,1.047806543180386,1.3158600000000007,1.0864699999999985,0.47572999999999865,0.7623500000000014
17875,1,0.23125,0.00103,0.23111,3e-05,0.23237,3e-05,21.0639,0.187823,40.3169,0.189753,-9.0,0,0,-0.057488,0.039277,1.16427,0.31837,20.7748,0.0425424,8.79202e-05,3.44498e-06,-0.000298475,-4.22383e-07,-7.83297e-08,20.9834,1.255,-9,-9,1.294,-34.8366,250,0.0248821,10.702,0.11,54362.6,0.4068,48,36.8815,0.8784,0.1215,0.0107,0.008,0.002,1.0,0.002,17875,1.23768e+18,20.98373074,1.255080514,22.26038,21.27493,20.10829,19.48943,19.09588,0.2323855,3.34e-05,0.020419312110703317,0.9854500000000002,1.166640000000001,0.6188600000000015,1.0124099999999991
12971,1,0.23395,0.00103,0.23381,4e-05,0.23524,4e-05,20.8859,0.21239,40.1389,0.214099,-9.0,0,0,-0.091091,0.036306,1.14243,0.59192,20.532,0.0402143,0.000109949,4.07236e-06,-0.0029822,-2.44948e-07,-9.61693e-08,6.6485,-0.3021,-9,-9,5.42,-33.2941,250,0.0184254,11.5,0.099,53976.7,1.2199,32,18.3636,0.97421,0.1399,0.0106,0.0439,0.002,1.0,0.001,12971,1.23766e+18,6.680464987,-0.279308895,23.67517,22.60147,21.10211,20.68113,20.54512,0.2321352,0.000165559,2.355463173308207,1.0737000000000023,1.4993599999999994,0.42098000000000013,0.556989999999999
19341,1,0.23556,0.00103,0.23543,5e-05,0.23676,5e-05,20.9806,0.212494,40.2336,0.214202,-9.0,0,0,0.024006,0.044145,-1.526,0.3786,21.1923,0.0508154,5.98537e-05,2.80131e-06,0.00172095,-4.84902e-07,-7.23081e-08,15.8603,0.3314,-9,-9,2.162,-33.745,250,0.0297532,11.015,0.083,54393.3,0.3203,37,18.8041,0.99438,0.132,0.0105,-0.1401,0.005,1.0,0.004,19341,1.23767e+18,15.84751994,0.319460543,20.9201,18.37887,16.99284,16.46304,16.08042,0.237988,5.53e-05,1.0493574561261578,2.5412300000000023,1.386029999999998,0.5298000000000016,0.9124200000000009
19341,1,0.23556,0.00103,0.23543,5e-05,0.23676,5e-05,20.9806,0.212494,40.2336,0.214202,-9.0,0,0,0.024006,0.044145,-1.526,0.3786,21.1923,0.0508154,5.98537e-05,2.80131e-06,0.00172095,-4.84902e-07,-7.23081e-08,15.8603,0.3314,-9,-9,2.162,-33.745,250,0.0297532,11.015,0.083,54393.3,0.3203,37,18.8041,0.99438,0.132,0.0105,-0.1401,0.005,1.0,0.004,19341,1.23767e+18,15.86085934,0.331611906,21.9913,20.28654,18.93419,18.4289,18.08556,0.2367261,4.96e-05,0.03588757019383113,1.7047600000000003,1.3523499999999977,0.5052900000000022,0.84863
19341,1,0.23556,0.00103,0.23543,5e-05,0.23676,5e-05,20.9806,0.212494,40.2336,0.214202,-9.0,0,0,0.024006,0.044145,-1.526,0.3786,21.1923,0.0508154,5.98537e-05,2.80131e-06,0.00172095,-4.84902e-07,-7.23081e-08,15.8603,0.3314,-9,-9,2.162,-33.745,250,0.0297532,11.015,0.083,54393.3,0.3203,37,18.8041,0.99438,0.132,0.0105,-0.1401,0.005,1.0,0.004,19341,1.23767e+18,15.84965757,0.305191077,22.85293,21.48202,20.1236,19.61346,19.41951,0.2394868,7.91e-05,1.697231766616575,1.370910000000002,1.3584199999999989,0.5101399999999998,0.7040900000000008
15287,1,0.23639,0.00103,0.2363,8e-05,0.23768,8e-05,21.1275,0.153376,40.3805,0.155735,-9.0,0,0,-0.044342,0.033858,1.111,0.3046,20.8754,0.0398002,8.01353e-05,2.93755e-06,0.000710684,-2.55409e-07,-6.74018e-08,323.96,-1.0574,-9,-9,6.525,-21.6713,250,0.0396143,10.621,0.152,54029.8,0.322,67,64.0524,0.5795,0.0973,0.0105,-0.0034,0.002,1.0,0.001,15287,1.23766e+18,323.9382702,-1.052494936,20.99254,19.04637,17.57567,17.03064,16.66964,0.2376706,4.95e-05,1.3363763270435913,1.9461700000000022,1.4707000000000008,0.5450300000000006,0.9060299999999977
15287,1,0.23639,0.00103,0.2363,8e-05,0.23768,8e-05,21.1275,0.153376,40.3805,0.155735,-9.0,0,0,-0.044342,0.033858,1.111,0.3046,20.8754,0.0398002,8.01353e-05,2.93755e-06,0.000710684,-2.55409e-07,-6.74018e-08,323.96,-1.0574,-9,-9,6.525,-21.6713,250,0.0396143,10.621,0.152,54029.8,0.322,67,64.0524,0.5795,0.0973,0.0105,-0.0034,0.002,1.0,0.001,15287,1.23766e+18,323.9606573,-1.058956706,23.29353,21.54475,20.1926,19.65303,19.22009,0.2376279,8.44e-05,0.10138454634311847,1.74878,1.3521500000000017,0.5395699999999977,0.9725099999999998
13511,1,0.23664,0.00103,0.23653,3e-05,0.23744,3e-05,21.2144,0.191234,40.4674,0.193131,-9.0,0,0,-0.092387,0.04107,-1.55732,0.46524,21.208,0.0478236,5.89916e-05,2.59841e-06,0.00363048,-6.19655e-07,-6.73477e-08,40.6124,-0.7941,-9,-9,3.823,-28.1862,250,0.0291353,11.411,0.122,54002.6,0.3295,53,53.824,0.44261,0.1252,0.0105,-0.0029,0.004,1.0,0.001,13511,1.23766e+18,40.63962296,-0.828691586,25.0391,21.44291,20.06614,19.48521,19.13613,0.2388423,8.15e-05,2.641035298743265,3.59619,1.3767700000000005,0.5809300000000022,0.9300099999999993
12881,1,0.23685,0.00103,0.23671,3e-05,0.23811,3e-05,20.866,0.235106,40.119,0.236651,-9.0,0,0,0.029203,0.039336,0.86995,0.54007,20.8478,0.0493118,8.22047e-05,3.73356e-06,0.00431138,-1.27517e-06,-9.08688e-08,10.1623,-0.0736,-9,-9,0.354,-33.3162,250,0.0202505,9.679,0.113,53980.3,0.5882,32,32.3207,0.45092,0.1318,0.0104,-0.0326,0.007,1.0,0.009,12881,1.23766e+18,10.16244192,-0.07356923,23.09836,22.08534,21.25593,20.90213,20.82766,0.2381341,3.8e-05,0.008713034252346076,1.013020000000001,0.8294099999999993,0.35379999999999967,0.4282699999999977
16350,1,0.23693,0.00103,0.23684,3e-05,0.23822,3e-05,20.9749,0.208496,40.2279,0.210237,-9.0,0,0,-0.086052,0.044348,-0.956479,0.59643,20.8949,0.0472588,7.87115e-05,3.42607e-06,0.00544178,-7.08692e-07,-9.22749e-08,323.639,-0.8858,-9,-9,3.964,-21.6765,250,0.0407324,10.79,0.088,54054.0,0.4796,23,13.8437,0.93126,0.1378,0.0104,-0.0074,0.003,1.0,0.001,16350,1.23766e+18,323.6388031,-0.884976622,21.26582,20.13254,19.12024,18.66012,18.42812,0.2382739,3.87e-05,0.05079529566097061,1.1332800000000027,1.0122999999999998,0.46011999999999986,0.6921199999999992
20768,1,0.23746,0.00104,0.23735,0.0001,0.23826,0.0001,21.4835,0.304522,40.7365,0.305716,-9.0,0,0,0.076439,0.06023,-0.754654,1.13096,21.7022,0.0644669,3.74227e-05,2.22202e-06,0.0306864,-1.58512e-06,-8.38477e-08,40.6259,-0.9712,-9,-9,2.745,-27.8916,250,0.0288179,11.024,0.092,54416.9,0.8229,19,15.8915,0.6645,0.1933,0.0105,-0.1814,0.005,1.0,0.006,20768,1.23766e+18,40.5852595,-0.994422452,20.17664,19.0062,18.27572,17.87134,17.62159,0.2387281,1.1e-05,2.8081324123636815,1.1704399999999993,0.73048,0.40437999999999974,0.6541299999999985
20768,1,0.23746,0.00104,0.23735,0.0001,0.23826,0.0001,21.4835,0.304522,40.7365,0.305716,-9.0,0,0,0.076439,0.06023,-0.754654,1.13096,21.7022,0.0644669,3.74227e-05,2.22202e-06,0.0306864,-1.58512e-06,-8.38477e-08,40.6259,-0.9712,-9,-9,2.745,-27.8916,250,0.0288179,11.024,0.092,54416.9,0.8229,19,15.8915,0.6645,0.1933,0.0105,-0.1814,0.005,1.0,0.006,20768,1.23766e+18,40.62664768,-0.971262862,26.19602,20.95696,19.86811,19.35102,18.81652,0.2384817,0.000146684,0.04501265409888858,5.239060000000002,1.0888499999999972,0.5170900000000032,1.051590000000001
17884,1,0.23789,0.00103,0.23776,2e-05,0.23893,2e-05,20.9787,0.170143,40.2317,0.172272,-9.0,0,0,-0.123607,0.036952,0.7009,0.28536,20.6,0.0420054,0.000103278,3.99566e-06,0.00104276,-5.94992e-07,-8.93368e-08,27.5998,1.1721,-9,-9,2.091,-33.0914,250,0.0193314,10.453,0.083,54369.0,0.275,46,30.2306,0.96484,0.1089,0.0104,0.0545,0.003,1.0,0.001,17884,1.23768e+18,27.59933753,1.172351565,21.92974,20.51544,19.61122,19.29411,18.78921,0.2389966,3.01e-05,0.031582687905781295,1.4142999999999972,0.9042200000000022,0.31710999999999956,0.8220099999999988
14481,1,0.2422,0.00104,0.24207,2e-05,0.24354,2e-05,21.311,0.219703,40.564,0.221356,-9.0,0,0,-0.153684,0.050876,-1.04131,0.39678,21.1208,0.0623283,6.3924e-05,3.66965e-06,0.00549552,-9.82746e-07,-1.03297e-07,2.6817,0.2013,-9,-9,2.154,-32.6534,250,0.0283899,11.215,0.112,54020.0,0.3198,55,49.5141,0.68345,0.1459,0.0103,0.079,0.005,1.0,0.001,14481,1.23766e+18,2.681479774,0.201848678,21.32091,19.99214,18.63737,18.14661,17.73841,0.2435712,2.33e-05,0.03547347147507991,1.3287700000000022,1.3547699999999985,0.49076000000000164,0.8989600000000024
20088,1,0.24329,0.00104,0.24316,3e-05,0.24453,3e-05,20.9986,0.140544,40.2516,0.143114,-9.0,0,0,-0.159331,0.031777,-0.210518,0.21212,20.6725,0.0330845,9.66031e-05,2.94368e-06,0.000486896,-1.22402e-07,-6.71813e-08,13.2052,0.6315,-9,-9,0.479,-33.2258,250,0.0211789,11.383,0.098,54407.8,0.2271,60,77.8534,0.0604536,0.0849,0.0103,0.0831,0.004,1.0,0.001,20088,1.23766e+18,13.20533537,0.631523772,21.09612,19.67743,18.46873,17.94028,17.57189,0.2446362,3.72e-05,0.008245999491616989,1.418689999999998,1.2087000000000003,0.5284499999999994,0.896840000000001
15466,1,0.24444,0.00104,0.24436,5e-05,0.24567,5e-05,20.9534,0.220053,40.2064,0.221704,-9.0,0,0,0.036027,0.04971,-1.06261,0.41476,21.1176,0.0734316,6.41152e-05,4.3363e-06,0.00348337,-6.35746e-07,-1.29592e-07,317.645,-0.1232,-9,-9,2.397,-19.2918,250,0.10123,10.622,0.073,54036.6,0.367,38,25.6421,0.93703,0.1392,0.0102,-0.1564,0.004,1.0,0.003,15466,1.23766e+18,317.6454413,-0.122696275,22.18042,20.49484,19.56794,19.0577,18.71465,0.2461527,3.05e-05,0.040181353985338515,1.6855800000000016,0.9268999999999998,0.5102399999999996,0.8532900000000012
15466,1,0.24444,0.00104,0.24436,5e-05,0.24567,5e-05,20.9534,0.220053,40.2064,0.221704,-9.0,0,0,0.036027,0.04971,-1.06261,0.41476,21.1176,0.0734316,6.41152e-05,4.3363e-06,0.00348337,-6.35746e-07,-1.29592e-07,317.645,-0.1232,-9,-9,2.397,-19.2918,250,0.10123,10.622,0.073,54036.6,0.367,38,25.6421,0.93703,0.1392,0.0102,-0.1564,0.004,1.0,0.003,15466,1.23766e+18,317.6120088,-0.14696799,22.35105,19.75203,18.24747,17.61932,17.2514,0.2439261,3.04e-05,2.4396700632587773,2.5990199999999994,1.5045600000000015,0.6281500000000015,0.9960699999999996
20039,1,0.24553,0.00104,0.24539,6e-05,0.24681,6e-05,21.1052,0.217801,40.3582,0.219468,-9.0,0,0,0.063072,0.043565,0.79173,0.49675,21.121,0.046647,6.39172e-05,2.7461e-06,0.00320061,-3.94306e-07,-6.71273e-08,9.8786,1.0243,-9,-9,3.707,-33.4001,250,0.0173296,11.428,0.133,54408.1,0.5167,23,20.923,0.58579,0.1337,0.0102,-0.1149,0.004,1.0,0.004,20039,1.23766e+18,9.879407571,1.023691005,20.53986,18.92712,17.76452,17.27648,16.98001,0.2468517,2.11e-05,0.06068125862528298,1.6127400000000023,1.1625999999999976,0.4880400000000016,0.7845100000000009
13835,1,0.24617,0.00104,0.24604,1e-05,0.24749,1e-05,21.0943,0.146956,40.3473,0.149416,-9.0,0,0,-0.077608,0.035067,0.63307,0.25333,20.8156,0.0373772,8.46759e-05,2.91502e-06,0.001218,-2.63654e-07,-6.95402e-08,6.0596,-0.2483,-9,-9,3.756,-31.9454,250,0.021606,10.507,0.06,54011.4,0.2733,51,37.4926,0.92078,0.0954,0.0102,0.0023,0.002,1.0,0.001,13835,1.23766e+18,6.059360572,-0.249264866,21.02202,19.89953,19.11846,18.7704,18.55733,0.2475314,1.97e-05,0.05964769822595462,1.1224900000000027,0.7810699999999997,0.34806000000000026,0.5611299999999986
15219,1,0.2465,0.00104,0.24637,2e-05,0.24742,2e-05,21.125,0.16921,40.378,0.17135,-9.0,0,0,-0.15285,0.036134,-0.144574,0.38619,20.8027,0.0395711,8.5684e-05,3.12287e-06,0.00176936,-4.08603e-07,-7.05023e-08,34.6111,0.2267,-9,-9,2.418,-29.7731,250,0.031419,11.081,0.078,54030.9,0.3409,34,27.0167,0.79688,0.1089,0.0102,0.0767,0.004,1.0,0.001,15219,1.23767e+18,34.61075462,0.226136647,22.42164,20.27243,19.15005,18.63806,18.22461,0.2475159,2.5e-05,0.03964779316794515,2.14921,1.1223799999999997,0.5119900000000008,0.9254400000000018
12977,1,0.24656,0.00104,0.24643,1e-05,0.2478,1e-05,21.0299,0.213035,40.2829,0.214739,-9.0,0,0,-0.049106,0.03888,0.052323,0.50515,20.8926,0.0397664,7.88818e-05,2.88914e-06,-0.000986332,-2.29813e-07,-7.2421e-08,13.6956,-0.2509,-9,-9,0.543,-31.9665,250,0.0213712,9.614,0.095,53994.9,0.8255,41,22.7866,0.99051,0.1321,0.0102,-0.0302,0.005,1.0,0.004,12977,1.23766e+18,13.69565344,-0.251005227,21.94079,21.12222,20.64064,20.49207,19.94892,0.247825,1.74e-05,0.007081144062564668,0.8185700000000011,0.48157999999999745,0.14857000000000298,0.6917200000000001
3451,1,0.24846,0.00104,0.24835,4e-05,0.24984,4e-05,20.95,0.175101,40.203,0.17717,-9.0,0,0,-0.0527,0.03874,0.69046,0.32834,20.7126,0.0478176,9.31067e-05,4.10057e-06,0.000758576,-5.57292e-07,-9.42393e-08,334.069,0.7081,-9,-9,2.661,-26.3738,250,0.0482842,10.839,0.115,53645.1,0.3224,43,32.1319,0.88778,0.1166,0.0101,-0.025,0.002,1.0,0.001,3451,1.23766e+18,334.0685637,0.707807401,22.48843,20.66014,19.39951,18.8914,18.5477,0.2498446,4.1e-05,0.03151815497639254,1.8282900000000026,1.260629999999999,0.5081099999999985,0.8518100000000004
